"pais","provincia","municipio","ciudad"
"FRANCIA","ALSACE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","MAR_CHIQUITA","LA_ARMONíA"
"ARGENTINA","ENTRE_RIOS","NOGOYá","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","SAN_SALVADOR","SIN_INFORMAR"
"ARGENTINA","MENDOZA","LAVALLE","EL_VERGEL"
"ARGENTINA","CORDOBA","SANTA_MARíA","VILLA_SAN_ISIDRO"
"ARGENTINA","BUENOS_AIRES","MAGDALENA","ROBERTO_J._PAYRó"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ATAMISQUI","COLLERA_HUARCUNA"
"ARGENTINA","CORDOBA","JUáREZ_CELMAN","EL_RASTREADOR"
"ARGENTINA","CORDOBA","SANTA_MARíA","SAN_CLEMENTE"
"ARGENTINA","CATAMARCA","AMBATO","SINGUIL_"
"ARGENTINA","BUENOS_AIRES","CORONEL_ROSALES","BALNEARIO_PEHUEN-Có"
"ARGENTINA","LA_RIOJA","GENERAL_SAN_MARTíN","SAN_SOLANO_"
"ARGENTINA","MENDOZA","TUNUYáN","LOS_ÁRBOLES"
"ARGENTINA","SALTA","LA_CALDERA","POTRERO_DE_CASTILLA_"
"ARGENTINA","CORDOBA","RíO_PRIMERO","COMECHINGONES"
"ARGENTINA","JUJUY","COCHINOCA","RINCONADILLAS"
"ARGENTINA","CATAMARCA","BELéN_","JACIPUNCO_"
"CHILE","VALPARAISO","VALPARAíSO","PUCHUNCAVí"
"ESPAÑA","GIRONA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","JAEN","ARJONILLA","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","EL_CUY","NAUPA_HUEN_"
"ESPAÑA","MALAGA","RINCON_DE_LA_VICTORIA","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","ANDALGALá","ANDALGALá"
"CHILE","REGION_METROPOLITANA","MELIPILLA","SAN_PEDRO"
"ARGENTINA","NEUQUEN","ALUMINé","ÑORQUINCO"
"ESPAÑA","MADRID","CIEMPOZUELOS","SIN_INFORMAR"
"UCRANIA","KYYIVS_KA_OBLAST","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","CALINGASTA","VILLA_PITUIL_"
"ESPAÑA","LA_RIOJA","ARNEDO","SIN_INFORMAR"
"JAPON","YAMANASHI","SIN_INFORMAR","SIN_INFORMAR"
"CHILE","REGION_METROPOLITANA","SANTIAGO","CERRILLOS"
"ESPAÑA","JAEN","LINARES","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","BELGRANO_","CABEZA_DE_VACA_"
"ESPAÑA","ASTURIAS","LANGREO","SIN_INFORMAR"
"MEXICO","MEXICO","TEPOTZOTLáN","SIN_INFORMAR"
"MEXICO","MEXICO","TULTITLáN","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","LA_PAZ","SAN_RAMíREZ_"
"ESPAÑA","GUADALAJARA","YEBES","SIN_INFORMAR"
"ARGENTINA","LA_PAMPA","CONHELO","SIN_INFORMAR"
"ESPAÑA","VALLADOLID","MEDINA_DEL_CAMPO","SIN_INFORMAR"
"MEXICO","GUANAJUATO","CUERáMARO","SIN_INFORMAR"
"TAILANDIA","CHON_BURI","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GUADALAJARA","HUMANES_DE_MOHERNANDO","SIN_INFORMAR"
"BRASIL","SAO_PAULO","ITAPECERICA_DA_SERRA","ITAPECERICA_DA_SERRA"
"ESPAÑA","LLEIDA","BOSSÒST","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","ABANTO_Y_CIÉRVANA_ABANTO_ZIERBENA","SIN_INFORMAR"
"LUXEMBURGO","DIEKIRCH","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SEVA","SIN_INFORMAR"
"PERU","AMAZONAS","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","RAFELBUÑOL","SIN_INFORMAR"
"MEXICO","SONORA","CABORCA","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","NUEVE_DE_JULIO","RINCóN_CERCADO__"
"ESPAÑA","MALAGA","BENAMOCARRA","SIN_INFORMAR"
"ESPAÑA","ZARAGOZA","AÑON_DE_MONCAYO","SIN_INFORMAR"
" ","CORDOBA","UNION","MORRISON"
" ","CIUDAD AUTONOMA DE BS AS","CAPITAL FEDERAL","CAPITAL FEDERAL"
" ","ENTRE RIOS","GUALEGUAYCHU","LARROQUE"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 1","SAN TELMO"
" ","ENTRE RIOS","PARANA","PARANA"
" ","JUJUY","LEDESMA","LIBERTADOR GRL. SAN MARTIN (EST. LEDESMA)"
" ","CORDOBA","RIO CUARTO","ALCIRA (EST. GIGENA)"
"ESPAÑA","GIRONA","SANT_MARTI_VELL","SIN_INFORMAR"
"HONDURAS","OLANCHO","SIN_INFORMAR","SIN_INFORMAR"
" ","MENDOZA","MAIPU","EL PEDREGAL"
" ","CORDOBA","CRUZ DEL EJE","LAS PLAYAS"
" ","BUENOS AIRES","MORENO","PASO DEL REY"
" ","CORDOBA","PRESIDENTE ROQUE SAENZ PEÑA","SERRANO"
"ARGENTINA","CHUBUT","BIEDMA","PUERTO_MADRYN_"
"ARGENTINA","CORDOBA","CRUZ_DEL_EJE","SERREZUELA"
"ARGENTINA","BUENOS_AIRES","SAN_VICENTE","SAN_VICENTE"
"ARGENTINA","BUENOS_AIRES","HURLINGHAM","HURLINGHAM"
"ARGENTINA","MISIONES","SAN_IGNACIO","SANTO_PIPó_"
"ARGENTINA","BUENOS_AIRES","SALADILLO","SIN_INFORMAR"
"ARGENTINA","TUCUMAN","TAFí_VIEJO_","RACO"
"ARGENTINA","CHACO","LIBERTADOR_GENERAL_SAN_MARTíN","CIERVO_PETISO_"
"ARGENTINA","BUENOS_AIRES","TIGRE","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","GENERAL_OBLIGADO","EL_ARAZá"
"ARGENTINA","SALTA","SAN_CARLOS","ANIMANá_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","AVELLANEDA","HERRERA"
"ARGENTINA","MENDOZA","MAIPú","GENERAL_ORTEGA"
"ARGENTINA","ENTRE_RIOS","CONCORDIA","COLONIA_GENERAL_ROCA_"
"ARGENTINA","SANTA_FE","SAN_CRISTóBAL","COLONIA_BOSSI"
"ARGENTINA","BUENOS_AIRES","CORONEL_SUáREZ","SANTA_MARíA"
"ARGENTINA","ENTRE_RIOS","SAN_JOSé_DE_FELICIANO","DISTRITO_CHAñAR_"
"SUIZA","VAUD","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","MENDOZA","LAS_HERAS","EL_PASTAL"
"ARGENTINA","JUJUY","DR_MANUEL_BELGRANO","LEóN"
"ARGENTINA","CHACO","COMANDANTE_FERNáNDEZ","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","GENERAL_PUEYRREDóN","BO._CHAPADMALAL"
"ARGENTINA","LA_PAMPA","CONHELO","MONTE_NIEVAS_"
"ESPAÑA","BARCELONA","CORNELLA_DE_LLOBREGAT","SIN_INFORMAR"
"FRANCIA","HAUTE-NORMANDIE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","CATARROJA","SIN_INFORMAR"
"ARGENTINA","ANTARTIDA","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","BAHIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","MALLORCA","LLUCMAJOR","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","URUGUAY","SAN_CIPRIANO_"
"ARGENTINA","ENTRE_RIOS","CONCORDIA","SAN_JUSTO_"
"ESPAÑA","SALAMANCA","SALAMANCA","SIN_INFORMAR"
"MEXICO","TABASCO","CENTRO","SIN_INFORMAR"
"ESPAÑA","CADIZ","BARRIOS__LOS","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","GENERAL_SAN_MARTíN","VILLA_MARQUéS_ALEJANDRO_MARíA_DE_AGUADO"
"INDONESIA","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SALTA","SANTA_VICTORIA","POSCAYA_"
"BOLIVIA","TARIJA","CERCADO","SIN_INFORMAR"
"MEXICO","MORELOS","CUERNAVACA","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","ULLUM","EL_CHILOTE_"
"ARGENTINA","ENTRE_RIOS","DIAMANTE","ALDEA_GRAPSCHENTAL_"
"ARGENTINA","ENTRE_RIOS","GUALEGUAYCHú","ALARCóN_"
"BRASIL","SANTA_CATARINA","FLORIANóPOLIS","SIN_INFORMAR"
"ESPAÑA","IBIZA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","ANTOFAGASTA_DE_LA_SIERRA","ANTOFALLA_"
"BOLIVIA","COCHABAMBA","ESTEBAN_ARCE","ARBIETO"
"ARGENTINA","RIO_NEGRO","ÑORQUINCó","OJOS_DE_AGUA_"
"CHILE","VALPARAISO","VALPARAíSO","CONCóN"
"ARGENTINA","LA_RIOJA","LA_RIOJA","SAN_ANTONIO"
"ARGENTINA","JUJUY","SANTA_BáRBARA","LOS_MATOS_"
"ARGENTINA","SAN_JUAN","ULLUM","SANTA_ROSA_"
"ARGENTINA","BUENOS_AIRES","CHIVILCOY","EMILIO_AYARZA"
"ARGENTINA","LA_PAMPA","UTRACáN","TRAHUNCURA"
"CHILE","TARAPACA","IQUIQUE","SIN_INFORMAR"
"ESPAÑA","JAEN","VILCHES","SIN_INFORMAR"
"ESPAÑA","HUESCA","JACA","SIN_INFORMAR"
"ESPAÑA","HUESCA","ABIZANDA","SIN_INFORMAR"
"REINO_UNIDO","MONMOUTHSHIRE","SIN_INFORMAR","SIN_INFORMAR"
"SUECIA","SODERMANLANDS_LAN","SIN_INFORMAR","SIN_INFORMAR"
"CHILE","LIBERTADOR_GENERAL_BERNARDO_OHIGGINS","CACHAPOAL","RENGO"
"ESPAÑA","TENERIFE","MATANZA_DE_ACENTEJO__LA","SIN_INFORMAR"
"ESPAÑA","ASTURIAS","TAPIA_DE_CASARIEGO","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","BOLíVAR","JUAN_F._IBARRA"
"ARGENTINA","SALTA","SALTA_CAPITAL","CASTELLANOS_"
"ARGENTINA","CATAMARCA","LA_PAZ","SAN_LORENZO_"
"MEXICO","COAHUILA_DE_ZARAGOZA","SIN_INFORMAR","SIN_INFORMAR"
"IRLANDA","LOUTH","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","LA_MATANZA","SIN_INFORMAR"
"LIBANO","MONT-LIBAN","CAZA_CHOUF","SIN_INFORMAR"
"ESPAÑA","CUENCA","BUENACHE_DE_LA_SIERRA","SIN_INFORMAR"
"PARAGUAY","AMAMBAY","SIN_INFORMAR","SIN_INFORMAR"
"LIECHTENSTEIN","VADUZ","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","CALDES_D´ESTRAC","SIN_INFORMAR"
"ARGENTINA","JUJUY","RINCONADA","GENERAL_MOSCONI"
"ESPAÑA","MALAGA","ALCAUCIN","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CORONEL_PRINGLES","EL_PENSAMIENTO"
"ESPAÑA","SEGOVIA","RIAZA","SIN_INFORMAR"
"MEXICO","JALISCO","TEPATITLáN_DE_MORELOS","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","SãO_BENTO_DO_SUL","SIN_INFORMAR"
"CHILE","LOS_RíOS","VALDIVIA","CORRAL"
"ESPAÑA","ALBACETE","MADRIGUERAS","SIN_INFORMAR"
"BRASIL","PARANA","TOLEDO","NOVA_SANTA_ROSA"
"ARGENTINA","CATAMARCA","EL_ALTO","TACO_YACO_"
"ESPAÑA","BURGOS","CONDADO_DE_TREVIÑO","SIN_INFORMAR"
"GUATEMALA","IZABAL","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","SEVILLA","OLIVARES","SIN_INFORMAR"
"BRASIL","RIO_DE_JANEIRO","RIO_DE_JANEIRO","JAPERI"
"ESPAÑA","GIRONA","SANT_PERE_PESCADOR","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","FAMATINA","SANTA_CRUZ"
"ESPAÑA","SALAMANCA","VILLARES_DE_LA_REINA","SIN_INFORMAR"
" ","BUENOS AIRES","MORENO","FRANCISCO ALVAREZ"
"BRASIL","MINAS_GERAIS","MURIAé","MURIAé"
"BRASIL","PARANA","IRATI","IRATI"
"ESPAÑA","ALMERIA","TAHAL","SIN_INFORMAR"
"ARGENTINA","TUCUMAN","FAMAILLá","FAMAILLá"
"ARGENTINA","MISIONES","OBERá","CAMPO_RAMóN_"
"ARGENTINA","BUENOS_AIRES","SAN_ISIDRO","ACASSUSO"
"ARGENTINA","SANTIAGO_DEL_ESTERO","BANDA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","LA_COSTA","SAN_CLEMENTE_DEL_TUYú"
"ARGENTINA","RIO_NEGRO","ADOLFO_ALSINA","SAN_JAVIER_"
"ARGENTINA","TUCUMAN","YERBA_BUENA","MARCOS_PAZ"
"ARGENTINA","TUCUMAN","MONTEROS_","RíO_SECO"
"ARGENTINA","SANTA_FE","SAN_JERóNIMO","MONJE"
"ARGENTINA","ENTRE_RIOS","PARANá","SAN_BENITO_"
"ARGENTINA","CORDOBA","COLóN","RíO_CEBALLOS"
"ARGENTINA","TUCUMAN","RíO_CHICO_","MONTE_BELLO"
"ARGENTINA","BUENOS_AIRES","SALTO","LA_INVENCIBLE"
"ARGENTINA","CATAMARCA","POMáN","COLPES_"
"ARGENTINA","TUCUMAN","SIMOCA","PAMPA_MAYO"
"ARGENTINA","NEUQUEN","CATáN_LIL_","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CAñUELAS","SANTA_ROSA"
"ARGENTINA","CORDOBA","CALAMUCHITA","LAS_BAJADAS"
"ARGENTINA","SALTA","LA_CANDELARIA","EL_JARDíN_"
"ARGENTINA","LA_PAMPA","ATREUCó","DOBLAS_"
"ARGENTINA","SAN_LUIS","LIBERTADOR_GENERAL_SAN_MARTíN_","SAN_MARTíN_"
"ARGENTINA","SANTA_FE","SAN_MARTíN","PIAMONTE"
"ARGENTINA","BUENOS_AIRES","VILLA_GESELL","MAR_DE_LAS_PAMPAS"
"ARGENTINA","CATAMARCA","VALLE_VIEJO","POLCOS_"
"ARGENTINA","LA_RIOJA","CHILECITO","ANGUINáN_"
"ARGENTINA","FORMOSA","FORMOSA","VILLA_DEL_CARMEN_"
"ARGENTINA","SANTA_FE","CASTELLANOS","TACURAL"
"ARGENTINA","JUJUY","TUMBAYA","TUMBAYA_"
"ARGENTINA","TIERRA_DEL_FUEGO","RíO_GRANDE","SIN_INFORMAR"
"ESPAÑA","MADRID","COLMENAR_VIEJO","SIN_INFORMAR"
"ARGENTINA","MENDOZA","SAN_MARTíN","EL_RAMBLóN"
"ARGENTINA","BUENOS_AIRES","GENERAL_PUEYRREDóN","EL_COYUNCO"
"ARGENTINA","BUENOS_AIRES","EXALTACIóN_DE_LA_CRUZ","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","CORONEL_PRINGLES","LOS_MEMBRILLOS_"
"ARGENTINA","LA_PAMPA","PUELéN","PUELéN_"
"ARGENTINA","MENDOZA","SAN_MARTíN","CHIVILCOY"
"ARGENTINA","BUENOS_AIRES","ESCOBAR","PUERTO_PARANá"
"ARGENTINA","CORRIENTES","LAVALLE","YATAYTí_CALLE"
"ARGENTINA","SANTA_FE","CASTELLANOS","EUSTOLIA"
"PARAGUAY","CAAZAPA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","BELéN_","POZO_DE_LA_PIEDRA"
"MEXICO","NUEVO_LEON","SANTIAGO","SIN_INFORMAR"
"ESPAÑA","NAVARRA","PAMPLONA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","TRES_DE_FEBRERO","CHURRUCA"
"ARGENTINA","ENTRE_RIOS","VICTORIA","DISTRITO_PAJONAL_"
"ARGENTINA","RIO_NEGRO","PILCANIYEU","ÑIRIHUAU_"
"HUNGRIA","BUDAPEST","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CARLOS_CASARES","ARIAS"
"ESPAÑA","MADRID","ARANJUEZ","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","HUILICHES","MALLEO_"
"ESPAÑA","VALENCIA","PAIPORTA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","PELLEGRINI","DE_BARY"
"ESPAÑA","LUGO","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","ALBARDóN","VILLA_AMPACAMA_"
"ESPAÑA","BARCELONA","TIANA","SIN_INFORMAR"
"LIBANO","LIBAN-NORD","CAZA_BATROUN","TANNOURINE"
"ARGENTINA","CORDOBA","UNIóN","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","LEIOA","SIN_INFORMAR"
"ESPAÑA","MADRID","VILLANUEVA_DEL_PARDILLO","SIN_INFORMAR"
"ESPAÑA","BARCELONA","MOLINS_DE_REI","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CHIVILCOY","HENRY_BELL"
"ARGENTINA","SAN_LUIS","CORONEL_PRINGLES","RIOCITO_"
"PORTUGAL","BEJA","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","DURANGO","GóMEZ_PALACIO","SIN_INFORMAR"
"ARGENTINA","CHUBUT","ALTO_RíO_SENGUER_","ALTO_RIO_MAYO_"
"CHILE","ANTOFAGASTA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","LLIÇA_DE_VALL","SIN_INFORMAR"
"ESPAÑA","BARCELONA","TORRELLES_DE_LLOBREGAT","SIN_INFORMAR"
"ARGENTINA","CHACO","SAN_LORENZO","SIN_INFORMAR"
"ECUADOR","NAPO","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","SAO_PAULO","BOTUCATU","BOTUCATU"
"ESPAÑA","ORENSE","PUNXIN","SIN_INFORMAR"
"ESPAÑA","ALMERIA","BEDAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","AYACUCHO_","LOMAS_BLANCAS_"
"ESLOVENIA","IDRIJA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","MADRID","COLLADO_MEDIANO","SIN_INFORMAR"
"REINO_UNIDO","RHONDDA_CYNON_TAFF","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","XERTA","SIN_INFORMAR"
"ESPAÑA","CORDOBA","CARPIO__EL","SIN_INFORMAR"
"ESPAÑA","PALENCIA","CERVERA_DE_PISUERGA","SIN_INFORMAR"
"ESPAÑA","BURGOS","VILVIESTRE_DEL_PINAR","SIN_INFORMAR"
"VIETNAM","HA_NOI","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","ALMIRANTE_BROWN","ADROGUé"
" ","CORDOBA","SAN JUSTO","BALNEARIA"
" ","MENDOZA","TUPUNGATO","CORDON DEL PLATA"
"ARGENTINA","MENDOZA","LAVALLE","EL_PLUMERO"
"ARGENTINA","BUENOS_AIRES","AVELLANEDA","AVELLANEDA"
"ARGENTINA","ENTRE_RIOS","GUALEGUAYCHú","LARROQUE_"
"ARGENTINA","ENTRE_RIOS","PARANá","PARANá_"
"ARGENTINA","BUENOS_AIRES","TIGRE","NORDELTA"
"ARGENTINA","LA_PAMPA","MARACó","GENERAL_PICO_"
"ARGENTINA","CORDOBA","JUáREZ_CELMAN","BENGOLEA"
"ARGENTINA","BUENOS_AIRES","CORONEL_PRINGLES","CORONEL_PRINGLES"
"ARGENTINA","LA_PAMPA","REALICó","REALICó_"
"ARGENTINA","FORMOSA","LAISHI_","GENERAL_LUCIO_V._MANSILLA_"
"ARGENTINA","BUENOS_AIRES","PELLEGRINI","PELLEGRINI"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ROBLES","BELTRáN"
"CHILE","REGION_METROPOLITANA","SANTIAGO","SANTIAGO"
"ARGENTINA","TUCUMAN","LA_COCHA_","LA_COCHA"
"ARGENTINA","LA_PAMPA","RANCUL","CALEUFú_"
"ARGENTINA","BUENOS_AIRES","GENERAL_ARENALES","LA_ANGELITA"
"ARGENTINA","BUENOS_AIRES","LA_COSTA","LAS_TONINAS"
"ARGENTINA","BUENOS_AIRES","TORDILLO","GENERAL_CONESA"
"ARGENTINA","BUENOS_AIRES","DAIREAUX","CUARTEL_III:_ARBOLEDAS"
"ARGENTINA","BUENOS_AIRES","LUJáN","OLIVERA"
"ARGENTINA","SANTA_FE","SAN_LORENZO","ALDAO"
"MEXICO","QUINTANA_ROO","BENITO_JUáREZ","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","LOBOS","LAS_CHACRAS"
"ARGENTINA","MENDOZA","SAN_RAFAEL_","EL_NIHUIL"
"ARGENTINA","ENTRE_RIOS","PARANá","ALDEA_SANTA_ROSA_"
"ARGENTINA","BUENOS_AIRES","OLAVARRIA","VILLA_LA_SERRANíA"
"ARGENTINA","FORMOSA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","JUJUY","SUSQUES","EL_TORO_"
"ESTADOS_UNIDOS","DISTRICT_OF_COLUMBIA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","SAN_CRISTóBAL","PORTUGALETE"
"ARGENTINA","CATAMARCA","PACLíN","LAS_LAJAS_"
"ARGENTINA","BUENOS_AIRES","LAS_FLORES","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","BELGRANO_","EL_GIGANTE_"
"ARGENTINA","BUENOS_AIRES","CAñUELAS","GOBERNADOR_UDAONDO"
"PARAGUAY","CAAGUAZU","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","CONESA","COLONIA_CHOCORI_"
"ARGENTINA","CORDOBA","GENERAL_ROCA","SIN_INFORMAR"
"ARGENTINA","SALTA","ANTA","TOLLOCHE_"
"ARGENTINA","RIO_NEGRO","VALCHETA","ARROYO_DE_LA_VENTANA_"
"SUIZA","SCHAFFHAUSEN","SIN_INFORMAR","SIN_INFORMAR"
"SAN_MARINO","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"URUGUAY","ROCHA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","PERGAMINO","MAGUIRRE"
"ARGENTINA","NEUQUEN","MINAS","PICHI_NEUQUEN__"
"ARGENTINA","SAN_JUAN","NUEVE_DE_JULIO","PEYRANO"
"ESPAÑA","LA_CORUÑA","RIBEIRA","SIN_INFORMAR"
"ARGENTINA","CORRIENTES","GOYA","EL_DURAZNILLO"
"ECUADOR","TUNGURAHUA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","CULLERA","SIN_INFORMAR"
"BOLIVIA","ORURO","CERCADO","ORURO"
"ESPAÑA","ALICANTE","FINESTRAT","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","RIVADAVIA","SIN_INFORMAR"
"POLONIA","KUJAWSKO-POMORSKIE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","GENERAL_OBLIGADO","LOS_LAPACHOS"
"ARGENTINA","BUENOS_AIRES","VEINTICINCO_DE_MAYO","PARAJE_HUETEL_(ESTACIóN_FCGR)"
"ARGENTINA","BUENOS_AIRES","TORDILLO","SIN_INFORMAR"
"PERU","PUNO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GRANADA","CHURRIANA_DE_LA_VEGA","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","TINOGASTA","LOS_ROBLEDOS_"
"MEXICO","CAMPECHE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","MURCIA","ALHAMA_DE_MURCIA","SIN_INFORMAR"
"ARGENTINA","JUJUY","SANTA_CATALINA","CABRERIA_"
"ESPAÑA","BARCELONA","POLINYA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","RIVADAVIA","CONDARCO"
"ESPAÑA","BARCELONA","AMETLLA_DEL_VALLES__L´","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","CABALLITO"
"ESPAÑA","ZARAGOZA","MUELA__LA","SIN_INFORMAR"
"BRASIL","PERNAMBUCO","VALE_DO_IPOJUCA","SIN_INFORMAR"
"BRASIL","PERNAMBUCO","PETROLINA","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","VILLANUEVA_DE_LA_SERENA","SIN_INFORMAR"
"CHIPRE","NICOSIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CASTELLON","VALL_D´UIXÓ__LA","SIN_INFORMAR"
"MEXICO","MICHOACAN_DE_OCAMPO","HIDALGO","SIN_INFORMAR"
"MEXICO","OAXACA","SANTA_MARíA_TONAMECA","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_SUL","PORTO_ALEGRE","CAMPO_BOM"
"ARGENTINA","MOVILES","YAVI","YAVI_"
"ESPAÑA","GUADALAJARA","ARMUÑA_DE_TAJUÑA","SIN_INFORMAR"
"ESPAÑA","TERUEL","VALDERROBRES","SIN_INFORMAR"
"ARGENTINA","MISIONES","CAPITAL","FACHINAL_"
"ESPAÑA","GIRONA","PONT_DE_MOLINS","SIN_INFORMAR"
"MEXICO","MORELOS","YAUTEPEC","SIN_INFORMAR"
"ESPAÑA","CUENCA","VILLAVERDE_Y_PASACONSOL","SIN_INFORMAR"
"ARGENTINA","CORDOBA","CORDOBA","CORDOBA_CAPITAL"
"ARGENTINA","SAN_LUIS","DUPUY","FORTíN_EL_PATRIA_"
"ARGENTINA","LA_RIOJA","LA_RIOJA","LA_RIOJA"
"ARGENTINA","SAN_JUAN","RAWSON","VILLA_KRAUSE_"
"ARGENTINA","CORDOBA","SAN_JUSTO","COLONIA_ITURRASPE"
"ARGENTINA","SANTA_FE","GENERAL_LóPEZ","SAN_EDUARDO"
"ARGENTINA","TUCUMAN","RíO_CHICO_","SANTA_ANA"
"ARGENTINA","MENDOZA","GENERAL_ALVEAR","ALVEAR_OESTE"
"ARGENTINA","BUENOS_AIRES","NAVARRO","NAVARRO"
"ARGENTINA","SALTA","RIVADAVIA","PLUMA_DE_PATO_"
"ARGENTINA","BUENOS_AIRES","PILAR","MAQUINISTA_F._SAVIO_(OESTE)"
"ARGENTINA","BUENOS_AIRES","TIGRE","RINCóN_DE_MILBERG"
"ARGENTINA","BUENOS_AIRES","LUJáN","TORRES"
"ARGENTINA","JUJUY","YAVI","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","BELGRANO","TORTUGAS"
"ESPAÑA","BARCELONA","MANRESA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CARMEN_DE_ARECO","TRES_SARGENTOS"
"ARGENTINA","CATAMARCA","ANDALGALá","CHAQUIAGO"
"ARGENTINA","BUENOS_AIRES","CARLOS_TEJEDOR","CARLOS_TEJEDOR"
"ARGENTINA","TUCUMAN","SIMOCA","NUEVA_TRINIDAD"
"ARGENTINA","MENDOZA","LA_PAZ","SIN_INFORMAR"
"ARGENTINA","CORDOBA","ISCHILíN","VILLA_GUTIéRREZ"
"ARGENTINA","CORDOBA","RíO_CUARTO","LAS_PEñAS_SUD"
"ARGENTINA","SALTA","CAFAYATE","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","LORETO_","VILLA_VIEJA_O_LORETO_VIEJO"
