"PAIS","PROVINCIA","MUNICIPIO"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","SAN_ISIDRO"
"ESPAÑA","LUGO","SAVIÑAO__O"
"ARGENTINA","BUENOS_AIRES","MONTECARLO"
"ESPAÑA","LLEIDA","CASTELLSERÀ"
"ESPAÑA","BARCELONA","PACS_DEL_PENEDES"
"ARGENTINA","ENTRE_RIOS","GUALEGUAY"
"ARGENTINA","MISIONES","SIN_INFORMAR"
"BRASIL","PARANA","SIN_INFORMAR"
"BRASIL","BAHIA","SALVADOR"
"ESPAÑA","MALLORCA","ANDRATX"
"ITALIA","BASILICATA","SIN_INFORMAR"
"ESPAÑA","GRANADA","ZUBIA__LA"
"ESPAÑA","MALLORCA","CALVIÀ"
"SINGAPUR","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LAS_PALMAS","ANTIGUA"
"TAILANDIA","SURAT_THANI","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","CANGAS"
"ESPAÑA","CEUTA","CEUTA"
"AUSTRIA","NIEDEROSTERREICH","SIN_INFORMAR"
"REINO_UNIDO","DUNDEE_CITY","SIN_INFORMAR"
"ESPAÑA","CADIZ","CONIL_DE_LA_FRONTERA"
"ESPAÑA","ASTURIAS","TINEO"
"ESPAÑA","VIZCAYA","MARURI_JATABE"
"LIBANO","MONT-LIBAN","CAZA_JBEIL"
"ESPAÑA","MADRID","MOLAR__EL"
"REINO_UNIDO","WEST_MIDLANDS","SIN_INFORMAR"
"ESPAÑA","GIRONA","VILA_SACRA"
"ESPAÑA","MADRID","SANTOS_DE_LA_HUMOSA__LOS"
"CHILE","AISEN_DEL_GENERAL_CARLOS_IBANEZ_DEL_CAMPO","COYHAIQUE"
" ","CORDOBA","GENERAL SAN MARTIN"
"ESPAÑA","MADRID","FUENTIDUEÑA_DE_TAJO"
"ESPAÑA","LUGO","BARALLA"
"ESPAÑA","BARCELONA","SANTA_MARIA_DE_MERLES"
"ESPAÑA","SALAMANCA","FRESNEDOSO"
"BRASIL","PERNAMBUCO","VALE_DO_IPOJUCA"
"VIRGIN_ISLANDS_BRITISH","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_SUL","PASSO_FUNDO"
"COSTA_RICA","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","MURIAé"
"BRASIL","SANTA_CATARINA","ITUPORANGA"
"ESPAÑA","ASTURIAS","SOBRESCOBIO"
"ESPAÑA","TOLEDO","GUARDIA__LA"
"ESPAÑA","BARCELONA","SUBIRATS"
"ESPAÑA","BADAJOZ","FREGENAL_DE_LA_SIERRA"
"ESPAÑA","ZARAGOZA","ESCATRON"
"ESPAÑA","LUGO","CORGO__O"
"ESPAÑA","TARRAGONA","VILAVERD"
"ARGENTINA","MENDOZA","MAIPú"
"ARGENTINA","BUENOS_AIRES","CAñUELAS"
"ARGENTINA","BUENOS_AIRES","SAN_VICENTE"
"ARGENTINA","SALTA","CAFAYATE"
"ESPAÑA","MALAGA","MARBELLA"
"ESPAÑA","ZARAGOZA","ZARAGOZA"
"AUSTRALIA","SIN_INFORMAR","SIN_INFORMAR"
"GRECIA","ATTIKI","SIN_INFORMAR"
"EL_SALVADOR","LA_LIBERTAD","SIN_INFORMAR"
"BELGICA","HAINAUT","SIN_INFORMAR"
"BRASIL","BAHIA","PORTO_SEGURO"
"ESPAÑA","AVILA","AVILA"
"ESPAÑA","ZARAGOZA","CALATAYUD"
"ESPAÑA","LAS_PALMAS","SAN_BARTOLOME"
"ESPAÑA","LA_CORUÑA","MELIDE"
"IRLANDA","WICKLOW","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","GALDAKAO"
"ESPAÑA","LEON","SARIEGOS"
"ESPAÑA","BADAJOZ","DON_BENITO"
"ESPAÑA","ALICANTE","POBLETS__ELS"
"ESPAÑA","ALMERIA","VIATOR"
"ARGENTINA","CORRIENTES","ESCOBAR"
"SUIZA","INNER-RHODEN","SIN_INFORMAR"
"ARGENTINA","SIN_INFORMAR","LA_MATANZA"
"ARGENTINA","MISIONES","CAPITAL"
"ISRAEL","HAMERKAZ","PETAJ_TIKVA"
"ESPAÑA","GUADALAJARA","GALAPAGOS"
"BOLIVIA","SANTA_CRUZ","GUARAYOS"
"BRASIL","RIO_DE_JANEIRO","BARRA_DO_PIRAí"
"ESPAÑA","GUIPUZCOA","BIDEGOYAN"
"ARGENTINA","BUENOS_AIRES","SAN_MARTíN"
"ESPAÑA","TARRAGONA","CABRA_DEL_CAMP"
"ESPAÑA","CANTABRIA","REINOSA"
"ESPAÑA","LLEIDA","SANT_GUIM_DE_LA_PLANA"
"BOLIVIA","BUENOS_AIRES","LA_PLATA"
"ESPAÑA","CADIZ","SAN_JOSE_DEL_VALLE"
"ESPAÑA","MALAGA","CASARABONELA"
"CHILE","ANTOFAGASTA","TOCOPILLA"
"BRASIL","BAHIA","SEABRA"
" ","SANTA FE","SAN LORENZO"
"ESPAÑA","CADIZ","OLVERA"
"BAHREIN","AL_MANAMAH","SIN_INFORMAR"
"NORUEGA","TROMS","SIN_INFORMAR"
" ","BUENOS AIRES","GENERAL RODRIGUEZ"
"RUSIA","ASTRAKHAN","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","VICENTE_LóPEZ"
"ARGENTINA","SANTA_FE","VERA"
"ARGENTINA","LA_PAMPA","REALICó"
"ARGENTINA","SAN_JUAN","ALBARDóN"
"ESPAÑA","VALENCIA","NAVARRES"
"ESPAÑA","TENERIFE","ARONA"
"REPUBLICA_DOMINICANA","MONSENOR_NOUEL","SIN_INFORMAR"
"VENEZUELA","ARAGUA","SIN_INFORMAR"
"ITALIA","LIGURIA","SIN_INFORMAR"
"ESPAÑA","MALAGA","TORROX"
"ESPAÑA","PALENCIA","PALENCIA"
"ESPAÑA","MENORCA","MAHÓN"
"CANADA","NOVA_SCOTIA","SIN_INFORMAR"
"ESPAÑA","MURCIA","ALCANTARILLA"
"ESPAÑA","LLEIDA","MOLLERUSSA"
"ESPAÑA","LEON","TORENO"
"ESPAÑA","CORDOBA","LUCENA"
"ESPAÑA","GIRONA","LLAGOSTERA"
"FRANCIA","FRANCHE-COMTE","SIN_INFORMAR"
"TURQUIA","ISTANBUL","SIN_INFORMAR"
"ESPAÑA","VALENCIA","XERESA"
"HAITI","OUEST","SIN_INFORMAR"
"REINO_UNIDO","ANTRIM","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","CABEZON_DE_LA_SAL"
"ESPAÑA","VALENCIA","CHIVA"
"ESPAÑA","ZARAGOZA","JOYOSA__LA"
"ESPAÑA","LA_RIOJA","NAVARRETE"
"POLONIA","POMORSKIE","SIN_INFORMAR"
"ESPAÑA","LLEIDA","ROSSELLO"
"REINO_UNIDO","EAST_RIDING_OF_YORKSHIRE","SIN_INFORMAR"
" ","JUJUY","TUMBAYA"
"ESPAÑA","VALLADOLID","CISTERNIGA"
"REINO_UNIDO","LEICESTER","SIN_INFORMAR"
"ESPAÑA","GRANADA","DILAR"
"MEXICO","COAHUILA_DE_ZARAGOZA","SIN_INFORMAR"
"ESPAÑA","NAVARRA","SANTESTEBAN"
"BRASIL","SAO_PAULO","LINS"
"ESPAÑA","AVILA","SIN_INFORMAR"
"IRLANDA","CARLOW","SIN_INFORMAR"
"REINO_UNIDO","WINDSOR_AND_MAIDENHEAD","SIN_INFORMAR"
" ","SAN JUAN","CHIMBAS"
"ESPAÑA","CUENCA","PARACUELLOS"
"ARGELIA","ALGER","SIN_INFORMAR"
"RUSIA","TYUMEN","SIN_INFORMAR"
"ESPAÑA","GIRONA","MASSANES"
"MEXICO","OAXACA","MIAHUATLáN_DE_PORFIRIO_DíAZ"
"ESPAÑA","GUIPUZCOA","IBARRA"
"ESPAÑA","LLEIDA","SARROCA_DE_LLEIDA"
"ARGENTINA","SIN_INFORMAR","FLORENCIO_VARELA"
"INDONESIA","RIAU","SIN_INFORMAR"
"ESPAÑA","GRANADA","CADIAR"
"ESPAÑA","ALBACETE","CAUDETE"
"ESPAÑA","JAEN","POZO_ALCON"
"ARGENTINA","BUENOS_AIRES","PEHUAJó"
"ARGENTINA","CATAMARCA","LA_PAZ"
"ARGENTINA","CORDOBA","ISCHILíN"
"ARGENTINA","SANTA_FE","NUEVE_DE_JULIO"
"ARGENTINA","CORRIENTES","SAN_MIGUEL_"
"ESTADOS_UNIDOS","FLORIDA","SIN_INFORMAR"
"MEXICO","NAYARIT","BAHíA_DE_BANDERAS"
"BRASIL","SANTA_CATARINA","SIN_INFORMAR"
"ESPAÑA","MADRID","GETAFE"
"ESPAÑA","BARCELONA","MOLLET_DEL_VALLES"
"ESPAÑA","MADRID","PINTO"
"UCRANIA","TERNOPILS_KA_OBLAST","SIN_INFORMAR"
"MEXICO","JALISCO","SIN_INFORMAR"
"MEXICO","MEXICO","ATIZAPáN_DE_ZARAGOZA"
"ARABIA_SAUDITA","AR_RIYAD","SIN_INFORMAR"
"DINAMARCA","SIN_INFORMAR","SIN_INFORMAR"
"ALEMANIA","BRANDENBURG","SIN_INFORMAR"
"ESPAÑA","ORENSE","RIBADAVIA"
"JAPON","NARA","SIN_INFORMAR"
"ESPAÑA","BARCELONA","TIANA"
"ESPAÑA","CORDOBA","PUENTE_GENIL"
"GRECIA","DHODHEKANISOS","SIN_INFORMAR"
"ESPAÑA","ZARAGOZA","BORJA"
"LIBANO","BEYROUTH","SIN_INFORMAR"
"NUEVA_ZELANDA","HAWKES_BAY","SIN_INFORMAR"
"BRASIL","PARANA","FRANCISCO_BELTRãO"
"REINO_UNIDO","ABERDEEN_CITY","SIN_INFORMAR"
"ESPAÑA","LLEIDA","AGRAMUNT"
"ESPAÑA","VALENCIA","REAL_DE_GANDIA"
"REINO_UNIDO","ENFIELD","SIN_INFORMAR"
"ESPAÑA","VALENCIA","CHESTE"
"RUSIA","TATARSTAN","SIN_INFORMAR"
"ESPAÑA","NAVARRA","AZAGRA"
"ESPAÑA","MURCIA","UNION__LA"
"MEXICO","YUCATAN","TICUL"
"CHIPRE","LARNACA","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","ZUMAIA"
"POLONIA","LUBELSKIE","SIN_INFORMAR"
"GRECIA","ARGOLIS","SIN_INFORMAR"
"ARGENTINA","TUCUMAN","SAN_MIGUEL_DE_TUCUMáN"
"ARGENTINA","CHUBUT","ESCALANTE"
"ARGENTINA","CORDOBA","MARCOS_JUáREZ"
"ARGENTINA","CATAMARCA","BELéN_"
"ARGENTINA","CHACO","PRIMERO_DE_MAYO"
"ARGENTINA","BUENOS_AIRES","GENERAL_PAZ"
"PANAMA","PANAMA","SIN_INFORMAR"
"ESPAÑA","ALICANTE","BENIDORM"
"SUIZA","TICINO","SIN_INFORMAR"
"ESPAÑA","ASTURIAS","GIJON"
"ESPAÑA","VALLADOLID","SIN_INFORMAR"
"ECUADOR","EL_ORO","SIN_INFORMAR"
"BELGICA","ANTWERPEN","SIN_INFORMAR"
"SIRIA","DIMASHQ","SIN_INFORMAR"
"NORUEGA","ROGALAND","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","SANTANDER"
"ESPAÑA","MALLORCA","MARRATXÍ"
"ESPAÑA","CADIZ","PUERTO_REAL"
"ESPAÑA","ASTURIAS","AVILES"
"ESPAÑA","BARCELONA","GELIDA"
"CHILE","ARAUCANIA","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_NORTE","SIN_INFORMAR"
"ESPAÑA","GRANADA","BAZA"
"ESPAÑA","TENERIFE","PUNTALLANA"
"ESPAÑA","BARCELONA","CALDES_D´ESTRAC"
"POLONIA","KUJAWSKO-POMORSKIE","SIN_INFORMAR"
" ","SAN JUAN","CAPITAL"
"PARAGUAY","NEEMBUCU","SIN_INFORMAR"
" ","BUENOS AIRES","MORENO"
"ESPAÑA","ZARAGOZA","VILLANUEVA_DE_GALLEGO"
"REINO_UNIDO","HERTFORD","SIN_INFORMAR"
"ESPAÑA","BARCELONA","COLLBATO"
"FILIPINAS","CALOOCAN","SIN_INFORMAR"
"SUECIA","KALMAR_LAN","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","ALMENDRALEJO"
"ECUADOR","MORONA-SANTIAGO","SIN_INFORMAR"
"HONDURAS","ISLAS_DE_LA_BAHIA","SIN_INFORMAR"
"CHILE","ARAUCANIA","MALLECO"
"ESPAÑA","GIRONA","VALL_LLOBREGA"
"ESPAÑA","BARCELONA","SANT_PERE_DE_TORELLO"
"ESPAÑA","GRANADA","JUN"
"ESPAÑA","ALMERIA","ZURGENA"
"ESPAÑA","VALENCIA","ALMOINES"
"ESPAÑA","GIRONA","MERANGES"
"ARGENTINA","BUENOS_AIRES","SAN_MIGUEL"
"ARGENTINA","BUENOS_AIRES","EXALTACIóN_DE_LA_CRUZ"
"ARGENTINA","CATAMARCA","ANDALGALá"
"ARGENTINA","TUCUMAN","LULES"
"ARGENTINA","CORDOBA","PRESIDENTE_ROQUE_SáENZ_PEñA"
"ARGENTINA","FORMOSA","BERMEJO"
"ARGENTINA","LA_PAMPA","CALEU_CALEU"
"ESPAÑA","ALICANTE","SANTA_POLA"
"REINO_UNIDO","EDINBURGH,_CITY_OF","SIN_INFORMAR"
"MEXICO","DISTRITO_FEDERAL","XOCHIMILCO"
"ESPAÑA","BARCELONA","MALGRAT_DE_MAR"
"BRASIL","SANTA_CATARINA","TUBARãO"
"MEXICO","OAXACA","SAN_LORENZO_CACAOTEPEC"
"ECUADOR","COTOPAXI","SIN_INFORMAR"
"MEXICO","COLIMA","MANZANILLO"
"ESPAÑA","LLEIDA","OLIANA"
"ESPAÑA","HUESCA","ONTIÑENA"
"ESPAÑA","ALICANTE","SALINAS"
"ESPAÑA","GRANADA","PADUL"
"FILIPINAS","BATANGAS","SIN_INFORMAR"
"REPUBLICA_DOMINICANA","SAMANA","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","DUESAIGUES"
"CHILE","LIBERTADOR_GENERAL_BERNARDO_OHIGGINS","CARDENAL_CARO"
"MEXICO","PUEBLA","ATLIXCO"
" ","RIO NEGRO","GENERAL ROCA"
"ESPAÑA","LA_CORUÑA","CARBALLO"
"IRLANDA","KILKENNY","SIN_INFORMAR"
"LIBANO","MONT-LIBAN","CAZA_ALEY"
"ESPAÑA","TARRAGONA","PORRERA"
"ESPAÑA","ALBACETE","NERPIO"
"BOLIVIA","LA_PAZ","SALTA_CAPITAL"
"ESPAÑA","LA_RIOJA","ENTRENA"
"ESPAÑA","MADRID","MORATA_DE_TAJUÑA"
"MEXICO","GUERRERO","TAXCO_DE_ALARCóN"
"BRASIL","RIO_GRANDE_DO_SUL","LAJEADO-ESTRELA"
"ESPAÑA","CANTABRIA","CORRALES_DE_BUELNA__LOS"
"MEXICO","CHIAPAS","SIN_INFORMAR"
"TAILANDIA","CHANTHABURI","SIN_INFORMAR"
"ESPAÑA","MALAGA","COLMENAR"
"REINO_UNIDO","PORTSMOUTH","SIN_INFORMAR"
" ","ENTRE RIOS","GUALEGUAYCHU"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","SIN_INFORMAR"
"ARGENTINA","JUJUY","LEDESMA"
"ARGENTINA","BUENOS_AIRES","SAN_PEDRO"
"ARGENTINA","CATAMARCA","POMáN"
"ARGENTINA","SANTIAGO_DEL_ESTERO","SALAVINA"
"ARGENTINA","RIO_NEGRO","ADOLFO_ALSINA"
"ARGENTINA","CHACO","MAIPú"
"ARGENTINA","MISIONES","GENERAL_MANUEL_BELGRANO"
"ARGENTINA","SAN_LUIS","LIBERTADOR_GENERAL_SAN_MARTíN_"
"MEXICO","DISTRITO_FEDERAL","BENITO_JUAREZ"
"ARGENTINA","JURISDICCION_FEDERAL","PUERTO_BELGRANO"
"ITALIA","TRENTINO-ALTO_ADIGE","SIN_INFORMAR"
"VENEZUELA","DISTRITO_FEDERAL","SIN_INFORMAR"
"ESPAÑA","ALICANTE","MONTESINOS__LOS"
"MEXICO","QUINTANA_ROO","SOLIDARIDAD"
"ARGENTINA","LA_PAMPA","SIN_INFORMAR"
"PARAGUAY","SAN_PEDRO","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","CEDEIRA"
"REPUBLICA_POPULAR_CHINA","SHANGHAI","SIN_INFORMAR"
"MEXICO","BAJA_CALIFORNIA_SUR","LOS_CABOS"
"ESPAÑA","ALICANTE","IBI"
"BOLIVIA","CHUQUISACA","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","CAMBRE"
"ESPAÑA","TARRAGONA","MONT_ROIG_DEL_CAMP"
"ESPAÑA","SORIA","OLVEGA"
"COREA_DEL_SUR","INCH_ON-JIKHALSI","SIN_INFORMAR"
"CHILE","BIO-BIO","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","DIVINóPOLIS"
" ","CORDOBA","TERCERO ARRIBA"
"ESPAÑA","GIRONA","CAMPLLONG"
" ","LA RIOJA","CAPITAL"
"ESPAÑA","GRANADA","SALOBREÑA"
"RUMANIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","ALBACETE","POZO_CAÑADA"
"MEXICO","HIDALGO","TEPEJI_DEL_RíO_DE_OCAMPO"
"POLONIA","KRAKOW","SIN_INFORMAR"
"ESTADOS_UNIDOS","MONTANA","SIN_INFORMAR"
"ARGENTINA","CHACO","CORRIENTES_CAPITAL"
"ESPAÑA","ASTURIAS","VEGADEO"
"LETONIA","SIN_INFORMAR","SIN_INFORMAR"
"IRAQ","BAGHDAD","SIN_INFORMAR"
"REINO_UNIDO","MERSEYSIDE","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","ZUMARRAGA"
"MEXICO","VERACRUZ-LLAVE","COSOLEACAQUE"
"ARGENTINA","BUENOS_AIRES","JUNíN_"
"ESPAÑA","VIZCAYA","BUSTURIA"
"DINAMARCA","RINGKOBING","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","GENERAL_SAN_MARTíN"
"ARGENTINA","BUENOS_AIRES","MERCEDES"
"ARGENTINA","RIO_NEGRO","VEINTICINCO_DE_MAYO"
"ARGENTINA","LA_RIOJA","ROSARIO_VERA_PEñALOZA"
"BOLIVIA","SANTA_CRUZ","ANDRéS_IBáñEZ"
"ESTADOS_UNIDOS","GEORGIA","SIN_INFORMAR"
"ISRAEL","TEL_AVIV","TEL_AVIV-YAFO"
"REINO_UNIDO","BUCKINGHAMSHIRE","SIN_INFORMAR"
"ESPAÑA","ALMERIA","VICAR"
"ESPAÑA","SALAMANCA","DOÑINOS_DE_SALAMANCA"
"ESPAÑA","LEON","SIN_INFORMAR"
"AUSTRIA","SALZBURG","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","UBERLâNDIA"
"URUGUAY","FLORIDA","SIN_INFORMAR"
"PARAGUAY","AMAMBAY","SIN_INFORMAR"
"CAMBOYA","PHNUM_PENH","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","PONT_D´ARMENTERA__EL"
"ECUADOR","ZAMORA-CHINCHIPE","SIN_INFORMAR"
"PORTUGAL","BRAGA","SIN_INFORMAR"
"ESPAÑA","TENERIFE","TEGUESTE"
"BOLIVIA","SANTA_CRUZ","ÑUFLO_DE_CHáVEZ"
"ESPAÑA","ALMERIA","FINES"
"MEXICO","DURANGO","SANTIAGO_PAPASQUIARO"
"LITUANIA","MARIJAMPOLES_APSKRITIS","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","CATOIRA"
"ESPAÑA","PONTEVEDRA","CALDAS_DE_REIS"
"ESPAÑA","BARCELONA","CAMPINS"
"ESPAÑA","ORENSE","BOBORAS"
"BRASIL","RIO_GRANDE_DO_SUL","IJUí"
"ESPAÑA","TOLEDO","MENASALBAS"
"ESPAÑA","HUESCA","GRAUS"
"ESPAÑA","LLEIDA","TORREBESSES"
"ESPAÑA","PONTEVEDRA","VILA_DE_CRUCES"
"ESPAÑA","ALBACETE","BOGARRA"
"ESPAÑA","CANTABRIA","VILLAESCUSA_(SANTANDER)"
"ESPAÑA","GUADALAJARA","HONTOBA"
"ARGENTINA","MISIONES","MONTECARLO"
"ARGENTINA","NEUQUEN","PEHUENCHES"
"ARGENTINA","JUJUY","SAN_ANTONIO"
"ARGENTINA","BUENOS_AIRES","SALTO"
"SUIZA","ZURICH","SIN_INFORMAR"
"ESPAÑA","ORENSE","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","ITAJAí"
"AUSTRIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","AZKOITIA"
"REINO_UNIDO","BOURNEMOUTH","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","BRION"
"ESPAÑA","ASTURIAS","LANGREO"
"ESPAÑA","VALENCIA","ALBORAYA"
"ESPAÑA","BARCELONA","SANT_ISCLE_DE_VALLALTA"
"MEXICO","DISTRITO_FEDERAL","MAGDALENA_CONTRERAS"
"ESPAÑA","BARCELONA","SANT_ANDREU_DE_LLAVANERES"
"ESPAÑA","MADRID","MIRAFLORES_DE_LA_SIERRA"
"MACAO","MACAU","SIN_INFORMAR"
"CHILE","ATACAMA","CHAñARAL"
"ESPAÑA","NAVARRA","BERRIOZAR"
"BRASIL","SAO_PAULO","SãO_CARLOS"
"AUSTRALIA","TASMANIA","SIN_INFORMAR"
" ","BUENOS AIRES","PILAR"
"ESPAÑA","BARCELONA","VILANOVA_DEL_VALLES"
"ALBANIA","ELBASAN","SIN_INFORMAR"
"ESPAÑA","ALMERIA","BEDAR"
"REPUBLICA_POPULAR_CHINA","JIANGSU","SIN_INFORMAR"
"ESPAÑA","LLEIDA","PONTS"
"ARGENTINA","TUCUMAN","LEANDRO_N._ALEM"
"ESPAÑA","VALENCIA","MONTROY"
"ESPAÑA","MALAGA","CUEVAS_DEL_BECERRO"
"NUEVA_ZELANDA","WHAKATANE","SIN_INFORMAR"
"ESPAÑA","CACERES","MIAJADAS"
"ESPAÑA","PALENCIA","AGUILAR_DE_CAMPOO"
"ESPAÑA","BARCELONA","SENTMENAT"
"HUNGRIA","TOLNA","SIN_INFORMAR"
"ESPAÑA","NAVARRA","MURIETA"
"ESPAÑA","SEVILLA","CASTILBLANCO_DE_LOS_ARROYOS"
"BRASIL","MINAS_GERAIS","CATAGUASES"
"ESLOVENIA","DOMZALE","SIN_INFORMAR"
"MEXICO","MICHOACAN_DE_OCAMPO","LA_PIEDAD"
"LIECHTENSTEIN","VADUZ","SIN_INFORMAR"
"ESPAÑA","MADRID","BRAOJOS"
"NICARAGUA","MASAYA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","BERAZATEGUI"
"ARGENTINA","CATAMARCA","SAN_FERNANDO_DEL_VALLE_DE_CATAMARCA_"
"ARGENTINA","FORMOSA","RAMóN_LISTA"
"ARGENTINA","LA_PAMPA","CHICAL_CO"
"ARGENTINA","NEUQUEN","PICúN_LEUFú"
"ARGENTINA","CATAMARCA","TINOGASTA"
"ARGENTINA","TUCUMAN","LA_COCHA_"
"ESPAÑA","MALAGA","MALAGA"
"ESPAÑA","BARCELONA","CUBELLES"
"ESPAÑA","VALENCIA","GANDIA"
"REINO_UNIDO","BRIGHTON_AND_HOVE","SIN_INFORMAR"
"BOLIVIA","SIN_INFORMAR","SIN_INFORMAR"
"URUGUAY","SAN_JOSE","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","POTES"
"URUGUAY","CERRO_LARGO","SIN_INFORMAR"
"ESPAÑA","LAS_PALMAS","YAIZA"
"COLOMBIA","CAUCA","SIN_INFORMAR"
"COLOMBIA","CORDOBA","SIN_INFORMAR"
" ","CORDOBA","JUAREZ CELMAN"
"VIRGIN_ISLANDS_U.S.","SIN_INFORMAR","SIN_INFORMAR"
"REPUBLICA_DOMINICANA","AZUA","SIN_INFORMAR"
"MEXICO","MORELOS","SIN_INFORMAR"
"GRECIA","IOANNINA","SIN_INFORMAR"
"ESPAÑA","TOLEDO","HUECAS"
"ESPAÑA","GIRONA","RIUDELLOTS_DE_LA_SELVA"
"ESPAÑA","GUADALAJARA","TRIJUEQUE"
"MEXICO","ZACATECAS","GUADALUPE"
"PORTUGAL","BEJA","SIN_INFORMAR"
"BRASIL","TOCANTINS","SIN_INFORMAR"
"ESPAÑA","AVILA","TORNADIZOS_DE_AVILA"
"ESPAÑA","ORENSE","SANDIAS"
"ESPAÑA","TOLEDO","CARPIO_DE_TAJO__EL"
"REINO_UNIDO","CLWYD","SIN_INFORMAR"
"EL_SALVADOR","CUSCATLAN","SIN_INFORMAR"
"MEXICO","GUANAJUATO","MOROLEóN"
"ARGENTINA","RIO_NEGRO","CONFLUENCIA"
"ESPAÑA","MADRID","CABANILLAS_DE_LA_SIERRA"
"ESPAÑA","LLEIDA","RIALP"
"FRANCIA","ILE-DE-FRANCE","SIN_INFORMAR"
"ESPAÑA","MALLORCA","PALMA_DE_MALLORCA"
"ECUADOR","PICHINCHA","SIN_INFORMAR"
"MEXICO","BAJA_CALIFORNIA","TIJUANA"
"SUDAFRICA","WESTERN_CAPE","SIN_INFORMAR"
"REINO_UNIDO","KENT","SIN_INFORMAR"
"ESPAÑA","GRANADA","GRANADA"
"AUSTRIA","TIROL","SIN_INFORMAR"
"ESPAÑA","MALAGA","ESTEPONA"
"ESPAÑA","TENERIFE","ARICO"
"ITALIA","VALLE_D_AOSTA","SIN_INFORMAR"
"ESPAÑA","LA_RIOJA","LARDERO"
"ESPAÑA","BARCELONA","CORNELLA_DE_LLOBREGAT"
"ESPAÑA","SEGOVIA","ESPINAR__EL"
"ESPAÑA","MURCIA","CARTAGENA"
"ESPAÑA","GRANADA","ATARFE"
"ESPAÑA","LA_CORUÑA","MIÑO"
"ESPAÑA","MADRID","COBEÑA"
"SUIZA","SOLOTHURN","SIN_INFORMAR"
"Paises_Bajos","FLEVOLAND","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","TUI"
"ESPAÑA","CIUDAD_REAL","PIEDRABUENA"
"ESPAÑA","BADAJOZ","ZAFRA"
"ESPAÑA","LEON","POBLADURA_DE_PELAYO_GARCIA"
"MEXICO","QUERETARO_DE_ARTEAGA","EZEQUIEL_MONTES"
"ESPAÑA","CUENCA","POZOAMARGO"
"MEXICO","MICHOACAN_DE_OCAMPO","MARCOS_CASTELLANOS"
" ","BUENOS AIRES","ALMIRANTE BROWN"
" ","BUENOS AIRES","ITUZAINGO"
"ESPAÑA","VIZCAYA","GORLIZ"
"REINO_UNIDO","LEICESTERSHIRE","SIN_INFORMAR"
"ESPAÑA","VALENCIA","CARLET"
"INDIA","ANDHRA_PRADESH","SIN_INFORMAR"
"ESPAÑA","BURGOS","BRIVIESCA"
"ESPAÑA","GUADALAJARA","TORIJA"
"ARGENTINA","BUENOS_AIRES","LIBERTADOR_GENERAL_SAN_MARTíN_"
"ESPAÑA","VALENCIA","SUECA"
"ESPAÑA","TERUEL","OLIETE"
"ESPAÑA","VALLADOLID","OLMEDO"
"ESPAÑA","GUIPUZCOA","GETARIA"
"ESPAÑA","GUIPUZCOA","ERREZIL"
"ESPAÑA","GIRONA","FORNELLS_DE_LA_SELVA"
"ESPAÑA","ALICANTE","BIGASTRO"
"BRASIL","MINAS_GERAIS","GRãO_MOGOL"
"PANAMA","VERAGUAS","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","BENIFALLET"
"UCRANIA","CHERNIHIVSKA_OBLAST","SIN_INFORMAR"
"ESPAÑA","GUADALAJARA","ARGECILLA"
"ESPAÑA","CUENCA","CAÑETE"
"Paises_Bajos","GRONINGEN","SIN_INFORMAR"
"ARGENTINA","SIN_INFORMAR","LOMAS_DE_ZAMORA"
"ESPAÑA","HUELVA","LINARES_DE_LA_SIERRA"
"ESPAÑA","VIZCAYA","MUNITIBAR_ARBATZEGI_GERRIKAITZ"
